"db","group","conc_m3","min_d","max_d","mp","stationid"
"(2.4e+03,2.6e+03]","bv55c9",0,2400,2600,2500,"st5"
"(2.4e+03,2.6e+03]","bv55c9",0,2400,2600,2500,"st5"
"(2.4e+03,2.6e+03]","bv55c9",0,2400,2600,2500,"st5"
"(2.4e+03,2.6e+03]","bv55c9",0,2400,2600,2500,"st5"
"(2.4e+03,2.6e+03]","bv55c9",0,2400,2600,2500,"st5"
"(2.6e+03,2.8e+03]","bv55c9",0.221405481999734,2600,2800,2700,"st5"
"(2.6e+03,2.8e+03]","bv55c9",0,2600,2800,2700,"st5"
"(2.6e+03,2.8e+03]","bv55c9",0,2600,2800,2700,"st5"
"(2.6e+03,2.8e+03]","bv55c9",0,2600,2800,2700,"st5"
"(2.6e+03,2.8e+03]","bv55c9",0,2600,2800,2700,"st5"
"(2.8e+03,3e+03]","bv55c9",0.226029564667058,2800,3000,2900,"st5"
"(2.8e+03,3e+03]","bv55c9",0,2800,3000,2900,"st5"
"(2.8e+03,3e+03]","bv55c9",0,2800,3000,2900,"st5"
"(2.8e+03,3e+03]","bv55c9",0,2800,3000,2900,"st5"
"(2.8e+03,3e+03]","bv55c9",0,2800,3000,2900,"st5"
"(200,300]","bv55c9",0.436433465718151,200,300,250,"st5"
"(200,300]","bv55c9",0,200,300,250,"st5"
"(200,300]","bv55c9",0,200,300,250,"st5"
"(200,300]","bv55c9",0,200,300,250,"st5"
"(200,300]","bv55c9",0,200,300,250,"st5"
"(2e+03,2.2e+03]","bv55c9",0.229916770129213,2000,2200,2100,"st5"
"(2e+03,2.2e+03]","bv55c9",0,2000,2200,2100,"st5"
"(2e+03,2.2e+03]","bv55c9",0,2000,2200,2100,"st5"
"(2e+03,2.2e+03]","bv55c9",0,2000,2200,2100,"st5"
"(2e+03,2.2e+03]","bv55c9",0,2000,2200,2100,"st5"
"(3.2e+03,3.4e+03]","bv55c9",0.220385674931129,3200,3400,3300,"st5"
"(3.2e+03,3.4e+03]","bv55c9",0.220385674931129,3200,3400,3300,"st5"
"(3.2e+03,3.4e+03]","bv55c9",0,3200,3400,3300,"st5"
"(3.2e+03,3.4e+03]","bv55c9",0,3200,3400,3300,"st5"
"(3.2e+03,3.4e+03]","bv55c9",0,3200,3400,3300,"st5"
"(3.4e+03,3.6e+03]","bv55c9",0.222707229076656,3400,3600,3500,"st5"
"(3.4e+03,3.6e+03]","bv55c9",0,3400,3600,3500,"st5"
"(3.4e+03,3.6e+03]","bv55c9",0,3400,3600,3500,"st5"
"(3.4e+03,3.6e+03]","bv55c9",0,3400,3600,3500,"st5"
"(3.4e+03,3.6e+03]","bv55c9",0,3400,3600,3500,"st5"
"(3.6e+03,3.8e+03]","bv55c9",0.216708202405461,3600,3800,3700,"st5"
"(3.6e+03,3.8e+03]","bv55c9",0,3600,3800,3700,"st5"
"(3.6e+03,3.8e+03]","bv55c9",0,3600,3800,3700,"st5"
"(3.6e+03,3.8e+03]","bv55c9",0,3600,3800,3700,"st5"
"(3.6e+03,3.8e+03]","bv55c9",0,3600,3800,3700,"st5"
"(3.8e+03,4e+03]","bv55c9",0,3800,4000,3900,"st5"
"(3.8e+03,4e+03]","bv55c9",0,3800,4000,3900,"st5"
"(3.8e+03,4e+03]","bv55c9",0,3800,4000,3900,"st5"
"(3.8e+03,4e+03]","bv55c9",0,3800,4000,3900,"st5"
"(3.8e+03,4e+03]","bv55c9",0,3800,4000,3900,"st5"
"(300,400]","bv55c9",0.863744331677823,300,400,350,"st5"
"(300,400]","bv55c9",0,300,400,350,"st5"
"(300,400]","bv55c9",0,300,400,350,"st5"
"(300,400]","bv55c9",0,300,400,350,"st5"
"(300,400]","bv55c9",0,300,400,350,"st5"
"(3e+03,3.2e+03]","bv55c9",0,3000,3200,3100,"st5"
"(3e+03,3.2e+03]","bv55c9",0,3000,3200,3100,"st5"
"(3e+03,3.2e+03]","bv55c9",0,3000,3200,3100,"st5"
"(3e+03,3.2e+03]","bv55c9",0,3000,3200,3100,"st5"
"(3e+03,3.2e+03]","bv55c9",0,3000,3200,3100,"st5"
"(4.2e+03,4.4e+03]","bv55c9",0,4200,4400,4300,"st5"
"(4.2e+03,4.4e+03]","bv55c9",0,4200,4400,4300,"st5"
"(4.2e+03,4.4e+03]","bv55c9",0,4200,4400,4300,"st5"
"(4.2e+03,4.4e+03]","bv55c9",0,4200,4400,4300,"st5"
"(4.2e+03,4.4e+03]","bv55c9",0,4200,4400,4300,"st5"
"(4.4e+03,4.6e+03]","bv55c9",0,4400,4600,4500,"st5"
"(4.4e+03,4.6e+03]","bv55c9",0,4400,4600,4500,"st5"
"(4.4e+03,4.6e+03]","bv55c9",0,4400,4600,4500,"st5"
"(4.4e+03,4.6e+03]","bv55c9",0,4400,4600,4500,"st5"
"(4.4e+03,4.6e+03]","bv55c9",0,4400,4600,4500,"st5"
"(4.6e+03,4.73e+03]","bv55c9",0.167450895025034,4600,4730,4665,"st5"
"(4.6e+03,4.73e+03]","bv55c9",0,4600,4730,4665,"st5"
"(4.6e+03,4.73e+03]","bv55c9",0,4600,4730,4665,"st5"
"(4.6e+03,4.73e+03]","bv55c9",0,4600,4730,4665,"st5"
"(4.6e+03,4.73e+03]","bv55c9",0,4600,4730,4665,"st5"
"(40,80]","bv55c9",1.26262626262626,40,80,60,"st5"
"(40,80]","bv55c9",1.26262626262626,40,80,60,"st5"
"(40,80]","bv55c9",0.631313131313131,40,80,60,"st5"
"(40,80]","bv55c9",0.631313131313131,40,80,60,"st5"
"(40,80]","bv55c9",0,40,80,60,"st5"
"(400,500]","bv55c9",0.445414458153312,400,500,450,"st5"
"(400,500]","bv55c9",1.33624337445993,400,500,450,"st5"
"(400,500]","bv55c9",0,400,500,450,"st5"
"(400,500]","bv55c9",0,400,500,450,"st5"
"(400,500]","bv55c9",0,400,500,450,"st5"
"(4e+03,4.2e+03]","bv55c9",0.216966804078976,4000,4200,4100,"st5"
"(4e+03,4.2e+03]","bv55c9",0,4000,4200,4100,"st5"
"(4e+03,4.2e+03]","bv55c9",0,4000,4200,4100,"st5"
"(4e+03,4.2e+03]","bv55c9",0,4000,4200,4100,"st5"
"(4e+03,4.2e+03]","bv55c9",0,4000,4200,4100,"st5"
"(500,600]","bv55c9",3.36522282582568,500,600,550,"st5"
"(500,600]","bv55c9",2.88447670785058,500,600,550,"st5"
"(500,600]","bv55c9",0,500,600,550,"st5"
"(500,600]","bv55c9",0,500,600,550,"st5"
"(500,600]","bv55c9",0,500,600,550,"st5"
"(600,700]","bv55c9",0.479731350443751,600,700,650,"st5"
"(600,700]","bv55c9",0,600,700,650,"st5"
"(600,700]","bv55c9",0,600,700,650,"st5"
"(600,700]","bv55c9",0,600,700,650,"st5"
"(600,700]","bv55c9",0,600,700,650,"st5"
"(700,800]","bv55c9",1.4278914802475,700,800,750,"st5"
"(700,800]","bv55c9",0,700,800,750,"st5"
"(700,800]","bv55c9",0,700,800,750,"st5"
"(700,800]","bv55c9",0,700,800,750,"st5"
"(700,800]","bv55c9",0,700,800,750,"st5"
"(80,120]","bv55c9",7.83699059561128,80,120,100,"st5"
"(80,120]","bv55c9",0.712453690510117,80,120,100,"st5"
"(80,120]","bv55c9",0,80,120,100,"st5"
"(80,120]","bv55c9",0,80,120,100,"st5"
"(80,120]","bv55c9",0,80,120,100,"st5"
"(800,900]","bv55c9",0.452059129334117,800,900,850,"st5"
"(800,900]","bv55c9",0,800,900,850,"st5"
"(800,900]","bv55c9",0,800,900,850,"st5"
"(800,900]","bv55c9",0,800,900,850,"st5"
"(800,900]","bv55c9",0,800,900,850,"st5"
"(900,1e+03]","bv55c9",0,900,1000,950,"st5"
"(900,1e+03]","bv55c9",0,900,1000,950,"st5"
"(900,1e+03]","bv55c9",0,900,1000,950,"st5"
"(900,1e+03]","bv55c9",0,900,1000,950,"st5"
"(900,1e+03]","bv55c9",0,900,1000,950,"st5"
"(0,40]","bv55c10",6.38406537282942,0,40,20,"st5"
"(0,40]","bv55c10",0.638406537282942,0,40,20,"st5"
"(0,40]","bv55c10",1.91521961184883,0,40,20,"st5"
"(0,40]","bv55c10",0.638406537282942,0,40,20,"st5"
"(0,40]","bv55c10",0,0,40,20,"st5"
"(1.1e+03,1.2e+03]","bv55c10",0.398025792071326,1100,1200,1150,"st5"
"(1.1e+03,1.2e+03]","bv55c10",0.398025792071326,1100,1200,1150,"st5"
"(1.1e+03,1.2e+03]","bv55c10",0,1100,1200,1150,"st5"
"(1.1e+03,1.2e+03]","bv55c10",0,1100,1200,1150,"st5"
"(1.1e+03,1.2e+03]","bv55c10",0,1100,1200,1150,"st5"
"(1.2e+03,1.3e+03]","bv55c10",0,1200,1300,1250,"st5"
"(1.2e+03,1.3e+03]","bv55c10",0,1200,1300,1250,"st5"
"(1.2e+03,1.3e+03]","bv55c10",0,1200,1300,1250,"st5"
"(1.2e+03,1.3e+03]","bv55c10",0,1200,1300,1250,"st5"
"(1.2e+03,1.3e+03]","bv55c10",0,1200,1300,1250,"st5"
"(120,160]","bv55c10",0.543389664728577,120,160,140,"st5"
"(120,160]","bv55c10",0,120,160,140,"st5"
"(120,160]","bv55c10",0,120,160,140,"st5"
"(120,160]","bv55c10",0,120,160,140,"st5"
"(120,160]","bv55c10",0,120,160,140,"st5"
"(160,200]","bv55c10",0,160,200,180,"st5"
"(160,200]","bv55c10",0,160,200,180,"st5"
"(160,200]","bv55c10",0,160,200,180,"st5"
"(160,200]","bv55c10",0,160,200,180,"st5"
"(160,200]","bv55c10",0,160,200,180,"st5"
"(1e+03,1.1e+03]","bv55c10",0,1000,1100,1050,"st5"
"(1e+03,1.1e+03]","bv55c10",0,1000,1100,1050,"st5"
"(1e+03,1.1e+03]","bv55c10",0,1000,1100,1050,"st5"
"(1e+03,1.1e+03]","bv55c10",0,1000,1100,1050,"st5"
"(1e+03,1.1e+03]","bv55c10",0,1000,1100,1050,"st5"
"(200,300]","bv55c10",0.412660421738951,200,300,250,"st5"
"(200,300]","bv55c10",0,200,300,250,"st5"
"(200,300]","bv55c10",0,200,300,250,"st5"
"(200,300]","bv55c10",0,200,300,250,"st5"
"(200,300]","bv55c10",0,200,300,250,"st5"
"(300,400]","bv55c10",0,300,400,350,"st5"
"(300,400]","bv55c10",0,300,400,350,"st5"
"(300,400]","bv55c10",0,300,400,350,"st5"
"(300,400]","bv55c10",0,300,400,350,"st5"
"(300,400]","bv55c10",0,300,400,350,"st5"
"(40,80]","bv55c10",0.57867021584399,40,80,60,"st5"
"(40,80]","bv55c10",0,40,80,60,"st5"
"(40,80]","bv55c10",0,40,80,60,"st5"
"(40,80]","bv55c10",0,40,80,60,"st5"
"(40,80]","bv55c10",0,40,80,60,"st5"
"(400,500]","bv55c10",0.40711639457721,400,500,450,"st5"
"(400,500]","bv55c10",0,400,500,450,"st5"
"(400,500]","bv55c10",0,400,500,450,"st5"
"(400,500]","bv55c10",0,400,500,450,"st5"
"(400,500]","bv55c10",0,400,500,450,"st5"
"(500,600]","bv55c10",0,500,600,550,"st5"
"(500,600]","bv55c10",0,500,600,550,"st5"
"(500,600]","bv55c10",0,500,600,550,"st5"
"(500,600]","bv55c10",0,500,600,550,"st5"
"(500,600]","bv55c10",0,500,600,550,"st5"
"(600,700]","bv55c10",0.408030031010282,600,700,650,"st5"
"(600,700]","bv55c10",0,600,700,650,"st5"
"(600,700]","bv55c10",0,600,700,650,"st5"
"(600,700]","bv55c10",0,600,700,650,"st5"
"(600,700]","bv55c10",0,600,700,650,"st5"
"(700,800]","bv55c10",0.40894777736883,700,800,750,"st5"
"(700,800]","bv55c10",0.81789555473766,700,800,750,"st5"
"(700,800]","bv55c10",0,700,800,750,"st5"
"(700,800]","bv55c10",0,700,800,750,"st5"
"(700,800]","bv55c10",0,700,800,750,"st5"
"(80,120]","bv55c10",0.609718919578074,80,120,100,"st5"
"(80,120]","bv55c10",0,80,120,100,"st5"
"(80,120]","bv55c10",0,80,120,100,"st5"
"(80,120]","bv55c10",0,80,120,100,"st5"
"(80,120]","bv55c10",0,80,120,100,"st5"
"(800,900]","bv55c10",0.396809650410698,800,900,850,"st5"
"(800,900]","bv55c10",0,800,900,850,"st5"
"(800,900]","bv55c10",0,800,900,850,"st5"
"(800,900]","bv55c10",0,800,900,850,"st5"
"(800,900]","bv55c10",0,800,900,850,"st5"
"(900,1e+03]","bv55c10",1.18371212121212,900,1000,950,"st5"
"(900,1e+03]","bv55c10",0,900,1000,950,"st5"
"(900,1e+03]","bv55c10",0,900,1000,950,"st5"
"(900,1e+03]","bv55c10",0,900,1000,950,"st5"
"(900,1e+03]","bv55c10",0,900,1000,950,"st5"
